time,open,high,low,close,Sell,Buy,ATR,RSI
2022-07-02T05:00:00+03:00,19215.5,19273.5,19192,19262,0,0,19493.288514811848,45.793642030753055
2022-07-02T05:15:00+03:00,19262,19273,19206.5,19215,0,0,19468.7105872983,42.883236073236475
2022-07-02T05:30:00+03:00,19215,19216.5,19128.5,19140,0,0,19435.32508789362,38.66076294069343
2022-07-02T05:45:00+03:00,19140,19203.5,19100,19189.5,0,0,19434.188788696145,42.67283243962775
2022-07-02T06:00:00+03:00,19189.5,19212.5,19164,19177.5,0,0,19432.85618471686,41.956377644261586
2022-07-02T06:15:00+03:00,19177.5,19200,19141,19144,0,0,19405.853833394485,39.94034579700534
2022-07-02T06:30:00+03:00,19144,19144.5,19056,19103.5,0,0,19394.593474588848,37.58880345338999
2022-07-02T06:45:00+03:00,19103.5,19135,19080,19125,0,0,19386.921349423777,39.62113268780276
2022-07-02T07:00:00+03:00,19125,19163,19106,19133.5,0,0,19380.207437084944,40.44679384158261
2022-07-02T07:15:00+03:00,19133.5,19195,19133.5,19181,0,0,19380.324622582375,44.97509747618074
2022-07-02T07:30:00+03:00,19181,19237.5,19180,19194,0,0,19379.31413032295,46.18123966403033
2022-07-02T07:45:00+03:00,19194,19210.5,19185,19190.5,0,0,19371.402255428337,45.88958913327137
2022-07-02T08:00:00+03:00,19190.5,19225,19171.5,19224.5,0,0,19370.50496657472,49.24301389413893
2022-07-02T08:15:00+03:00,19224.5,19291,19213.5,19244,0,0,19369.593825106414,51.11425749721745
2022-07-02T08:30:00+03:00,19244,19263,19195,19225.5,0,0,19368.392710238473,49.258844794775875
2022-07-02T08:45:00+03:00,19225.5,19261.5,19210,19234,0,0,19367.45794329823,50.1541261978426
2022-07-02T09:00:00+03:00,19234,19273,19233.5,19249.5,0,0,19364.376112099082,51.82341945959807
2022-07-02T09:15:00+03:00,19249.5,19270,19232,19232,0,0,19362.63915161728,49.79579675229762
2022-07-02T09:30:00+03:00,19232,19232,19185.5,19186.5,0,0,19352.974136489935,44.879203787648486
2022-07-02T09:45:00+03:00,19186.5,19250,19178,19212,0,0,19350.172160711314,47.97920606533914
2022-07-02T10:00:00+03:00,19212,19231,19212,19216.5,0,0,19348.745255036003,48.529333544853664
2022-07-02T10:15:00+03:00,19216.5,19268.5,19207,19223,0,0,19346.796287708086,49.36233462344229
2022-07-02T10:30:00+03:00,19223,19235,19182,19186.5,0,0,19345.61351891301,44.96190880900974
2022-07-02T10:45:00+03:00,19186.5,19197.5,19103,19123,0,0,19342.716929467373,38.527160577251735
2022-07-02T11:00:00+03:00,19123,19172,19112.5,19167,0,0,19340.92776449483,44.458688557876386
2022-07-02T11:15:00+03:00,19167,19183,19141.5,19175,0,0,19339.283610974744,45.48858314131952
2022-07-02T11:30:00+03:00,19175,19177,19110,19110,0,0,19325.5805602268,39.138380955554624
2022-07-02T11:45:00+03:00,19110,19144.5,19066.5,19101,0,0,19312.353031797044,38.34028642873472
2022-07-02T12:00:00+03:00,19101,19158.5,19087.5,19149,0,0,19308.49335496906,44.804804630066556
2022-07-02T12:15:00+03:00,19149,19149,18960,19027.5,0,0,19299.964299203668,34.84599815793928
2022-07-02T12:30:00+03:00,19027.5,19085.5,19023.5,19056,0,0,19295.352130507286,38.309793277328836
2022-07-02T12:45:00+03:00,19056,19190.5,19056,19163,0,0,19293.290601631474,49.224020915302866
2022-07-02T13:00:00+03:00,19163,19193,19140.5,19172.5,0,0,19291.83025126085,50.06866638838025
2022-07-02T13:15:00+03:00,19172.5,19189,19122.5,19146,0,0,19289.30000091427,47.68573475199348
2022-07-02T13:30:00+03:00,19146,19259,19114.5,19215,0,0,19288.450534418982,53.845291639429185
2022-07-02T13:45:00+03:00,19215,19282.5,19200,19224.5,0,0,19287.568573452576,54.63722412941673
2022-07-02T14:00:00+03:00,19224.5,19232.5,19205,19217.5,0,0,19286.327148792996,53.903307577076376
2022-07-02T14:15:00+03:00,19217.5,19269.5,19196.5,19229.5,0,0,19285.763825902082,55.01877583389396
2022-07-02T14:30:00+03:00,19229.5,19237.5,19181,19196.5,0,0,19284.589518343833,51.33954651947459
2022-07-02T14:45:00+03:00,19196.5,19200.5,19148,19185.5,0,0,19282.198581069413,50.13601038463769
2022-07-02T15:00:00+03:00,19185.5,19260,19139,19244.5,0,0,19282.336760785794,56.08283840577922
2022-07-02T15:15:00+03:00,19244.5,19275,19200,19210,0,0,19280.761457263856,52.16514419617582
2022-07-02T15:30:00+03:00,19210,19450,19187.5,19382.5,0,1,18970.148108064812,65.2399583609395
2022-07-02T15:45:00+03:00,19382.5,19397,19291,19329.5,0,0,18972.368909459867,59.82899929905372
2022-07-02T16:00:00+03:00,19329.5,19331,19231,19239,0,0,18971.994316834007,51.91160265111683
2022-07-02T16:15:00+03:00,19239,19260,19223.5,19242.5,0,0,19012.622591125233,52.17519211491236
2022-07-02T16:30:00+03:00,19242.5,19256,19216,19242,0,0,19051.900153886505,52.131230628962946
2022-07-02T16:45:00+03:00,19242,19258.5,19229.5,19257.5,0,0,19093.42136253082,53.440892930665385
2022-07-02T17:00:00+03:00,19257.5,19275.5,19247,19264,0,0,19119.854108788186,54.00914999340788
2022-07-02T17:15:00+03:00,19264,19330,19263.5,19303,0,0,19127.41171424034,57.37102113350243
2022-07-02T17:30:00+03:00,19303,19355,19292.5,19322,0,0,19132.114552642543,58.945525262922914
2022-07-02T17:45:00+03:00,19322,19328,19258,19268,0,0,19132.418566237007,52.95864489012321
2022-07-02T18:00:00+03:00,19268,19287.5,19246.5,19263,0,0,19133.89311949804,52.42767334103506
2022-07-02T18:15:00+03:00,19263,19263.5,19175,19184,0,0,19133.80036835589,44.78705264084389
2022-07-02T18:30:00+03:00,19184,19222,19158,19190,0,0,19133.8459845565,45.43743932696393
2022-07-02T18:45:00+03:00,19190,19240,19183,19218,0,0,19134.35638593843,48.48701153619229
2022-07-02T19:00:00+03:00,19218,19255,19200,19200,0,0,19136.13761121971,46.68074789541181
2022-07-02T19:15:00+03:00,19200,19333,19183,19295,0,0,19137.86248379458,55.99757643566027
2022-07-02T19:30:00+03:00,19295,19305,19252,19280,0,0,19139.14990159813,54.38176856766636
2022-07-02T19:45:00+03:00,19280,19320.5,19263.5,19283.5,0,0,19140.02200595429,54.71015318700315
2022-07-02T20:00:00+03:00,19283.5,19313,19272,19280,0,0,19140.590026380567,54.289287817777485
2022-07-02T20:15:00+03:00,19280,19320,19269.5,19319.5,0,0,19141.12123605501,58.197607946428505
2022-07-02T20:30:00+03:00,19319.5,19345.5,19288,19292,0,0,19141.53415446024,54.69159881707316
2022-07-02T20:45:00+03:00,19292,19310.5,19271.5,19291,0,0,19141.674209871995,54.562875522200414
2022-07-02T21:00:00+03:00,19291,19299,19260.5,19282.5,0,0,19145.566552757107,53.41212807783799
2022-07-02T21:15:00+03:00,19282.5,19287.5,19259,19270,0,0,19153.331878698868,51.68577519635024
2022-07-02T21:30:00+03:00,19270,19276,19257,19261.5,0,0,19165.497577701455,50.49070148556152
2022-07-02T21:45:00+03:00,19261.5,19400,19253,19313.5,0,0,19167.47450242297,57.03558161706057
2022-07-02T22:00:00+03:00,19313.5,19400,19313,19336.5,0,0,19169.29429717383,59.580727013985516
2022-07-02T22:15:00+03:00,19336.5,19364,19205,19237,0,0,19169.540963725733,46.69395259067087
2022-07-02T22:30:00+03:00,19237,19259.5,19192,19232.5,0,0,19169.628147026728,46.20718455490544
2022-07-02T22:45:00+03:00,19232.5,19273.5,19224.5,19259.5,0,0,19169.795688890503,49.60195957828591
2022-07-02T23:00:00+03:00,19259.5,19279,19227,19239,0,0,19170.071145816146,47.16802342988542
2022-07-02T23:15:00+03:00,19239,19253,19191.5,19240.5,0,0,19171.671531964326,47.37151820830344
2022-07-02T23:30:00+03:00,19240.5,19260,19240,19245.5,0,0,19172.45838465543,48.089274385964515
2022-07-02T23:45:00+03:00,19245.5,19275.5,19219.5,19253.5,0,0,19172.901212093653,49.28114792723228
2022-07-03T00:00:00+03:00,19253.5,19317.5,19246.5,19298,0,0,19174.663639787257,55.41355074297901
2022-07-03T00:15:00+03:00,19298,19319,19278.5,19287,0,0,19176.051490242262,53.68558045928051
2022-07-03T00:30:00+03:00,19287,19310,19286.5,19290,0,0,19176.90257343257,54.10591037671097
2022-07-03T00:45:00+03:00,19290,19370,19290,19344.5,0,0,19182.54134404784,61.02596305514611
2022-07-03T01:00:00+03:00,19344.5,19365,19321,19339.5,0,0,19186.21051468888,60.13017900928674
2022-07-03T01:15:00+03:00,19339.5,19350,19325,19341.5,0,0,19207.92291416655,60.38069772649698
2022-07-03T01:30:00+03:00,19341.5,19359.5,19311.5,19337.5,0,0,19209.211568177332,59.57444613322012
2022-07-03T01:45:00+03:00,19337.5,19338,19305,19316,0,0,19210.596071733402,55.30017455550958
2022-07-03T02:00:00+03:00,19316,19326.5,19300.5,19307,0,0,19211.791543829553,53.56759579062244
2022-07-03T02:15:00+03:00,19307,19307.5,19230,19248.5,0,0,19212.140323101576,43.93260178173243
2022-07-03T02:30:00+03:00,19248.5,19261,19201,19256.5,0,0,19212.37178091674,45.37945387339772
2022-07-03T02:45:00+03:00,19256.5,19256.5,19231.5,19246,0,0,19212.68213971671,43.782479022811074
2022-07-03T03:00:00+03:00,19246,19267.5,19237.5,19262,0,0,19213.274489716045,46.85180288550492
2022-07-03T03:15:00+03:00,19262,19285.5,19201,19208,0,0,19213.554728366216,39.09398727409155
2022-07-03T03:30:00+03:00,19208,19238.5,19164,19215,0,0,19213.698881167264,40.47004812901496
2022-07-03T03:45:00+03:00,19215,19241,19206,19238.5,0,0,19214.372613699205,44.96543923477043
2022-07-03T04:00:00+03:00,19238.5,19247.5,19205.5,19205.5,0,0,19209.84354823851,40.35673598512433
2022-07-03T04:15:00+03:00,19205.5,19224,19194.5,19223.5,0,0,19207.52997714198,43.74372748381519
2022-07-03T04:30:00+03:00,19223.5,19224,19168,19191,0,0,19207.842954093358,39.3938532000187
2022-07-03T04:45:00+03:00,19191,19200,19167,19185.5,0,0,19207.55424490496,38.69263490955258
2022-07-03T05:00:00+03:00,19185.5,19214,19178.5,19207.5,0,0,19207.635639558895,43.05876181551166
2022-07-03T05:15:00+03:00,19207.5,19247.5,19206.5,19238,0,0,19207.541920323478,48.53129936173082
2022-07-03T05:30:00+03:00,19238,19271,19234.5,19249.5,0,0,19207.427940091264,50.46443209199801
2022-07-03T05:45:00+03:00,19249.5,19285,19244.5,19254.5,0,0,19206.656466958648,51.32052558797198
2022-07-03T06:00:00+03:00,19254.5,19276,19234.5,19240,0,0,19205.41112713983,48.69238967178785
2022-07-03T06:15:00+03:00,19240,19266,19230.5,19255.5,0,0,19205.309216543523,51.54873197986148
2022-07-03T06:30:00+03:00,19255.5,19295.5,19243,19291.5,0,0,19205.555474180073,57.470773345151166
2022-07-03T06:45:00+03:00,19291.5,19292,19257,19257,0,0,19207.2978974653,51.03322398247612
2022-07-03T07:00:00+03:00,19257,19315,19257,19288,0,0,19208.5366275806,55.82182431245463
2022-07-03T07:15:00+03:00,19288,19290,19264,19270.5,0,0,19209.26638202135,52.68932657292708
2022-07-03T07:30:00+03:00,19270.5,19271,19248.5,19249,0,0,19210.000798742476,49.04773846083602
2022-07-03T07:45:00+03:00,19249,19305,18777,19249.5,0,0,19206.588196150078,49.135781854804286
2022-07-03T08:00:00+03:00,19249.5,19389.5,19141,19186,0,0,19201.037871207347,39.74320772110109
2022-07-03T08:15:00+03:00,19186,19212,19056,19079.5,1,0,19600.142904357006,29.543123872273057
2022-07-03T08:30:00+03:00,19079.5,19106,19033.5,19095,0,0,19512.473275455886,32.26772698999258
2022-07-03T08:45:00+03:00,19095,19158.5,19022,19036,0,0,19465.36755353871,27.852535019604147
2022-07-03T09:00:00+03:00,19036,19078.5,19031,19077,0,0,19407.97400723758,34.55415539274681
2022-07-03T09:15:00+03:00,19077,19177.5,19069.5,19131.5,0,0,19406.275675086938,42.23518536268863
2022-07-03T09:30:00+03:00,19131.5,19155,19118,19118,0,0,19364.02230687354,40.95301649179326
2022-07-03T09:45:00+03:00,19118,19170,19075.5,19135,0,0,19363.118862508214,43.28780277938237
2022-07-03T10:00:00+03:00,19135,19151.5,19107,19110,0,0,19329.972019661345,40.73679354522903
2022-07-03T10:15:00+03:00,19110,19151,19083.5,19109,0,0,19320.979886144723,40.633641721651664
2022-07-03T10:30:00+03:00,19109,19132.5,19088,19129.5,0,0,19308.138225551837,43.776648673955485
2022-07-03T10:45:00+03:00,19129.5,19140,19100,19126,0,0,19288.24031849827,43.354622671269794
2022-07-03T11:00:00+03:00,19126,19145,19062,19074,0,0,19281.201571407437,37.560958147644115
2022-07-03T11:15:00+03:00,19074,19088.5,19040,19052,0,0,19256.14451594447,35.40525160882554
2022-07-03T11:30:00+03:00,19052,19073.5,19040.5,19055.5,0,0,19237.17802696838,36.03422272959642
2022-07-03T11:45:00+03:00,19055.5,19067,18926,19012,0,0,19232.822884644578,31.879425133362034
2022-07-03T12:00:00+03:00,19012,19017.5,18945,18968.5,0,0,19230.44321591551,28.358169242760297
2022-07-03T12:15:00+03:00,18968.5,19025,18955,18994,0,0,19228.31505757926,33.02814916368622
2022-07-03T12:30:00+03:00,18994,19005.5,18965,18982.5,0,0,19218.511393115336,32.01461370521133
2022-07-03T12:45:00+03:00,18982.5,19075,18978,19035.5,0,0,19216.66510010126,41.00058681206464
2022-07-03T13:00:00+03:00,19035.5,19071.5,19022.5,19051,0,0,19215.754115848034,43.35848431809174
2022-07-03T13:15:00+03:00,19051,19093,19050,19066.5,0,0,19214.298160519837,45.69568628888871
2022-07-03T13:30:00+03:00,19066.5,19107.5,19048,19069.5,0,0,19212.678160471558,46.15876057549244
2022-07-03T13:45:00+03:00,19069.5,19084,19054,19061.5,0,0,19211.769200952018,45.05540213227947
2022-07-03T14:00:00+03:00,19061.5,19100,19050,19099.5,0,0,19210.96309666959,51.041807877839126
2022-07-03T14:15:00+03:00,19099.5,19141.5,19097.5,19121,0,0,19210.373453609755,54.089642322026776
2022-07-03T14:30:00+03:00,19121,19121.5,19081,19094,0,0,19209.81461805593,49.88931148710004
2022-07-03T14:45:00+03:00,19094,19097,19074,19077.5,0,0,19198.275951201605,47.46362240919345
2022-07-03T15:00:00+03:00,19077.5,19105,19072,19091.5,0,0,19197.20407522608,49.69841915939075
2022-07-03T15:15:00+03:00,19091.5,19097,19069,19091,0,0,19193.60687125096,49.61724137885371
2022-07-03T15:30:00+03:00,19091,19091.5,19026,19029,0,0,19185.258551975865,40.73254630906017
2022-07-03T15:45:00+03:00,19029,19068,18980,19059,0,0,19183.410327345504,45.79076326866731
2022-07-03T16:00:00+03:00,19059,19075,19016,19041,0,0,19182.040751962333,43.397545152027185
2022-07-03T16:15:00+03:00,19041,19049,19020,19044,0,0,19181.28126124658,43.923584315581046
2022-07-03T16:30:00+03:00,19044,19052.5,18952,18999.5,0,0,19179.157959878357,38.24567352582864
2022-07-03T16:45:00+03:00,18999.5,19010.5,18965,18972,0,0,19177.884144841035,35.216049130358385
2022-07-03T17:00:00+03:00,18972,19028.5,18958.5,19016.5,0,0,19176.722309202836,43.07431537002778
2022-07-03T17:15:00+03:00,19016.5,19069,19005.5,19045,0,0,19175.760173379676,47.46915682849587
2022-07-03T17:30:00+03:00,19045,19077,19036,19054.5,0,0,19175.12784130324,48.885734853451495
2022-07-03T17:45:00+03:00,19054.5,19088.5,19037.5,19062.5,0,0,19174.564255160694,50.10592131325051
2022-07-03T18:00:00+03:00,19062.5,19100,19057.5,19068.5,0,0,19173.634359316762,51.049732447811145
2022-07-03T18:15:00+03:00,19068.5,19081.5,19041,19067,0,0,19172.810758669773,50.79106125347424
2022-07-03T18:30:00+03:00,19067,19074,19027,19062,0,0,19172.01438197921,49.88370727312416
2022-07-03T18:45:00+03:00,19062,19065,19020,19035.5,0,0,19171.128172885554,45.26797045418448
2022-07-03T19:00:00+03:00,19035.5,19043,19007.5,19039,0,0,19169.9724619329,45.97894205742149
2022-07-03T19:15:00+03:00,19039,19088,19039,19082,0,0,19169.48532617504,53.90176723996959
2022-07-03T19:30:00+03:00,19082,19240,19077.5,19138,0,0,19169.518980166747,61.76621957626713
2022-07-03T19:45:00+03:00,19138,19177,19138,19154.5,0,0,19169.69878270917,63.72965445638016
2022-07-03T20:00:00+03:00,19154.5,19167.5,19134,19136.5,0,0,19169.424971528573,60.10353174589023
2022-07-03T20:15:00+03:00,19136.5,19153.5,19115.5,19133,0,0,19154.52740560498,59.39585118508826
2022-07-03T20:30:00+03:00,19133,19145,19111,19115.5,0,0,19147.867514035497,55.854644667757135
2022-07-03T20:45:00+03:00,19115.5,19240,19106.5,19212.5,0,0,19149.36484957824,67.44174236508206
2022-07-03T21:00:00+03:00,19212.5,19240.5,19172.5,19233.5,0,1,18991.22846724576,69.31927507800451
2022-07-03T21:15:00+03:00,19233.5,19316,19190,19190.5,0,0,18994.04460637937,61.49890054009877
2022-07-03T21:30:00+03:00,19190.5,19235.5,19190,19218.5,0,0,18994.796270503582,64.32153091621282
2022-07-03T21:45:00+03:00,19218.5,19236,19200.5,19225,0,0,19013.47462815272,64.96368508922066
2022-07-03T22:00:00+03:00,19225,19252,19219.5,19219.5,0,0,19033.313898772445,63.91541610821731
2022-07-03T22:15:00+03:00,19219.5,19269,19219.5,19250.5,0,0,19051.056672379877,67.13445759815585
2022-07-03T22:30:00+03:00,19250.5,19379,19250,19358,0,0,19056.806461951244,75.34740395100265
2022-07-03T22:45:00+03:00,19358,19571.5,19355.5,19480,0,0,19073.86996474078,81.1151666943452
2022-07-03T23:00:00+03:00,19480,19638.5,19480,19519,0,0,19087.532274169746,82.52284952328651
2022-07-03T23:15:00+03:00,19519,19544.5,19425.5,19531,0,0,19093.91427623989,82.94412576253926
2022-07-03T23:30:00+03:00,19531,19549.5,19416.5,19429,0,0,19098.103660612032,67.95089770345149
2022-07-03T23:45:00+03:00,19429,19454.5,19400.5,19433.5,0,0,19102.023794778168,68.22380081509566
2022-07-04T00:00:00+03:00,19433.5,19450.5,19332,19335.5,0,0,19104.6363988084,56.86710522566659
2022-07-04T00:15:00+03:00,19335.5,19367.5,19260,19297,0,0,19110.10755107887,53.125657116547146
2022-07-04T00:30:00+03:00,19297,19322.5,19282,19294.5,0,0,19112.94493043387,52.8823508355439
2022-07-04T00:45:00+03:00,19294.5,19316.5,19250.5,19294,0,0,19115.569875247184,52.83023781451542
2022-07-04T01:00:00+03:00,19294,19387,19275.5,19325,0,0,19118.849088316514,55.742300414014075
2022-07-04T01:15:00+03:00,19325,19350,19304.5,19309,0,0,19121.59132779343,53.89297988936944
2022-07-04T01:30:00+03:00,19309,19309.5,19227,19275.5,0,0,19123.240252615833,50.142050410299774
2022-07-04T01:45:00+03:00,19275.5,19309.5,19263,19295.5,0,0,19124.416764468002,52.277549118901895
2022-07-04T02:00:00+03:00,19295.5,19322,19282,19301.5,0,0,19136.04345174104,52.928915058940134
2022-07-04T02:15:00+03:00,19301.5,19317.5,19204.5,19247,0,0,19136.91638786266,46.69447139983841
2022-07-04T02:30:00+03:00,19247,19308,19228,19298,0,0,19137.899412288076,52.35061433161924
2022-07-04T02:45:00+03:00,19298,19331.5,19281,19306,0,0,19139.056995497645,53.189676723883984
2022-07-04T03:00:00+03:00,19306,19331.5,19201,19318,0,0,19140.8159928257,54.48438901099889
2022-07-04T03:15:00+03:00,19318,19322,19245,19292,0,0,19141.82733032141,51.18130392912431
2022-07-04T03:30:00+03:00,19292,19311,19231.5,19251,0,0,19142.714718299074,46.40384626816811
2022-07-04T03:45:00+03:00,19251,19278.5,19235,19253.5,0,0,19143.37034044366,46.730363472713314
2022-07-04T04:00:00+03:00,19253.5,19254,19132,19179,0,0,19143.847911830395,39.08815965043754
2022-07-04T04:15:00+03:00,19179,19200,19152,19167.5,0,0,19146.65504226387,38.053632650363326
2022-07-04T04:30:00+03:00,19167.5,19187.5,19142.5,19178,0,0,19148.160825337953,39.624831329948265
2022-07-04T04:45:00+03:00,19178,19217.5,19172,19217.5,0,0,19148.96991848977,45.25066150326936
2022-07-04T05:00:00+03:00,19217.5,19217.5,19201.5,19214.5,0,0,19153.1213020368,44.90839481277741
2022-07-04T05:15:00+03:00,19214.5,19217.5,19156,19198.5,0,0,19155.084474812124,43.03865240261553
2022-07-04T05:30:00+03:00,19198.5,19212.5,19111,19133,0,0,19156.83450845349,36.36395788935365
2022-07-04T05:45:00+03:00,19133,19133,19053,19069.5,0,0,19154.97670789596,31.29654558106965
2022-07-04T06:00:00+03:00,19069.5,19102,19039,19100.5,0,0,19154.226709345698,35.98640641704107
2022-07-04T06:15:00+03:00,19100.5,19106.5,19071.5,19098,0,0,19154.32787296801,35.774318586163105
2022-07-04T06:30:00+03:00,19098,19112,19086.5,19106,0,0,19155.192292201344,37.05278248575612
2022-07-04T06:45:00+03:00,19106,19112,19087.5,19087.5,0,0,19155.507728093016,35.30271698200265
2022-07-04T07:00:00+03:00,19087.5,19106,19065.5,19078.5,0,0,19156.330301052716,34.450242811431124
2022-07-04T07:15:00+03:00,19078.5,19131,19070.5,19090.5,0,0,19156.628015493236,36.646910278856694
2022-07-04T07:30:00+03:00,19090.5,19125,19090,19123,0,0,19157.299320236933,42.28780058935123
2022-07-04T07:45:00+03:00,19123,19123.5,19112,19118,0,0,19158.300240430108,41.67303951747793
2022-07-04T08:00:00+03:00,19118,19135,19105.5,19125,0,0,19161.731931792157,42.92403923346875
2022-07-04T08:15:00+03:00,19125,19135,19115,19115,0,0,19163.36565644919,41.55291745061741
2022-07-04T08:30:00+03:00,19115,19127,19115,19121,0,0,19163.72492477503,42.73487424061904
2022-07-04T08:45:00+03:00,19121,19135,19118,19130.5,0,0,19164.066383332593,44.64368541668334
2022-07-04T09:00:00+03:00,19130.5,19173.5,19123.5,19154.5,0,0,19164.182464196805,49.24637937869122
2022-07-04T09:15:00+03:00,19154.5,19173.5,19145,19161,0,0,19164.55713747479,50.448069004650684
2022-07-04T09:30:00+03:00,19161,19183,19160.5,19168,0,0,19167.247461005947,51.772381469414285
2022-07-04T09:45:00+03:00,19168,19168,19072,19094.5,0,0,19166.63175706558,39.75742685590209
2022-07-04T10:00:00+03:00,19094.5,19127,19075,19093,0,0,19164.870903415576,39.555673217334736
2022-07-04T10:15:00+03:00,19093,19114,19073,19104,0,0,19164.08432975044,41.88472690487572
2022-07-04T10:30:00+03:00,19104,19125,19098,19125,0,0,19163.88274358415,46.15067449562365
2022-07-04T10:45:00+03:00,19125,19142.5,19095.5,19114.5,0,0,19163.240096019697,44.39589428151205
2022-07-04T11:00:00+03:00,19114.5,19140,19103,19123.5,0,0,19160.778524145368,46.281313606367874
2022-07-04T11:15:00+03:00,19123.5,19158.5,19120,19141.5,0,0,19148.75699594918,49.93749982822355
2022-07-04T11:30:00+03:00,19141.5,19165,19135,19152,0,0,19135.12160596013,51.99023979322403
2022-07-04T11:45:00+03:00,19152,19165.5,19137,19141,0,0,19126.96159026446,49.691491070756875
2022-07-04T12:00:00+03:00,19141,19147,19128.5,19144,0,0,19122.3598575914,50.33643333672612
2022-07-04T12:15:00+03:00,19144,19278.5,19144,19224.5,0,0,19119.67074911579,63.76133002823138
2022-07-04T12:30:00+03:00,19224.5,19265,19195.5,19240.5,0,0,19117.89734600669,65.74343066066106
2022-07-04T12:45:00+03:00,19240.5,19433,19240.5,19352,0,0,19127.14612353136,75.71284527192937
2022-07-04T13:00:00+03:00,19352,19463.5,19352,19415.5,0,0,19132.417058466664,79.39126056573409
2022-07-04T13:15:00+03:00,19415.5,19500,19415,19465,0,0,19138.10380275707,81.71598673610562
2022-07-04T13:30:00+03:00,19465,19544,19415,19477.5,0,0,19145.0692360272,82.2601871985198
2022-07-04T13:45:00+03:00,19477.5,19497.5,19442.5,19450.5,0,0,19147.60527864531,76.93368227398798
2022-07-04T14:00:00+03:00,19450.5,19532,19450.5,19506,0,0,19182.54552150103,79.82549071852246
2022-07-04T14:15:00+03:00,19506,19578,19451,19515,0,0,19188.4439586892,80.25772835979937
2022-07-04T14:30:00+03:00,19515,19630,19515,19620,0,0,19218.13466226902,84.44492371109952
2022-07-04T14:45:00+03:00,19620,19846,19571,19791.5,0,0,19247.621551231867,88.67128244890506
2022-07-04T15:00:00+03:00,19791.5,19886,19675,19701.5,0,0,19263.381809376573,76.86799853087336
2022-07-04T15:15:00+03:00,19701.5,19786.5,19677.5,19699,0,0,19269.36578638991,76.56312361730717
2022-07-04T15:30:00+03:00,19699,19724,19627,19668,0,0,19275.348294595417,72.7119905956845
2022-07-04T15:45:00+03:00,19668,19718.5,19641,19701,0,0,19296.528194503262,74.19974033450518
2022-07-04T16:00:00+03:00,19701,19744.5,19693,19725,0,0,19360.576296618172,75.25632479277584
2022-07-04T16:15:00+03:00,19725,19725.5,19669.5,19682,0,0,19370.51197773534,69.74524566276132
2022-07-04T16:30:00+03:00,19682,19682.5,19524.5,19532.5,0,0,19376.726859989172,54.736942416223215
2022-07-04T16:45:00+03:00,19532.5,19575.5,19518,19519.5,0,0,19379.11748706849,53.655708244878966
2022-07-04T17:00:00+03:00,19519.5,19555,19500,19540.5,0,0,19381.252062427367,55.195361182544666
2022-07-04T17:15:00+03:00,19540.5,19615,19519,19582,0,0,19383.93714632029,58.15401317434673
2022-07-04T17:30:00+03:00,19582,19588,19532.5,19554.5,0,0,19385.280116697933,55.53690394101411
2022-07-04T17:45:00+03:00,19554.5,19633,19528,19601,0,0,19387.302036351335,58.90465321519282
2022-07-04T18:00:00+03:00,19601,20186,19600.5,19869.5,0,0,19416.86534990374,72.06288695025287
2022-07-04T18:15:00+03:00,19869.5,19950,19741,19768,0,0,19428.27507744361,63.75271403335599
2022-07-04T18:30:00+03:00,19768,19872,19720,19793,0,0,19436.051765549884,64.82855304717566
2022-07-04T18:45:00+03:00,19793,19842,19774.5,19785.5,0,0,19439.641357996814,64.21281015153741
2022-07-04T19:00:00+03:00,19785.5,19819,19725,19805.5,0,0,19443.183624543606,65.16303590751602
2022-07-04T19:15:00+03:00,19805.5,19823.5,19664,19720.5,0,0,19445.723019556444,58.10206558257133
2022-07-04T19:30:00+03:00,19720.5,19720.5,19673,19687,0,0,19447.604154043845,55.54738132876227
2022-07-04T19:45:00+03:00,19687,19765.5,19686.5,19734.5,0,0,19450.278610204703,58.34414154895395
2022-07-04T20:00:00+03:00,19734.5,19825,19709,19782,0,0,19452.757322539423,60.98744464722833
2022-07-04T20:15:00+03:00,19782,20047,19781.5,19967.5,0,0,19460.738455782957,69.2056487500074
2022-07-04T20:30:00+03:00,19967.5,20000,19874,19994.5,0,0,19475.013576041896,70.18997572820744
2022-07-04T20:45:00+03:00,19994.5,20024,19880,19887.5,0,0,19478.16749823599,61.76420082863758
2022-07-04T21:00:00+03:00,19887.5,19909.5,19852,19872,0,0,19489.400349207674,60.62880736586886
2022-07-04T21:15:00+03:00,19872,19922.5,19820,19860,0,0,19496.18554888769,59.713605101617375
2022-07-04T21:30:00+03:00,19860,19881.5,19814,19838.5,0,0,19521.146184912388,58.023612807778576
2022-07-04T21:45:00+03:00,19838.5,19985,19838.5,19919.5,0,0,19528.112278006298,62.34716187528073
2022-07-04T22:00:00+03:00,19919.5,19953.5,19829,19832,0,0,19530.847870063357,55.67586831673221
2022-07-04T22:15:00+03:00,19832,19842.5,19753.5,19766,0,0,19534.649168075564,51.223574562963435
2022-07-04T22:30:00+03:00,19766,19790,19765,19774.5,0,0,19540.516312525142,51.75862675430276
2022-07-04T22:45:00+03:00,19774.5,19861,19774.5,19824.5,0,0,19563.05599601136,54.89310238042265
2022-07-04T23:00:00+03:00,19824.5,19869,19786,19849.5,0,0,19576.43563845565,56.41788599111361
2022-07-04T23:15:00+03:00,19849.5,19853.5,19723,19771.5,0,0,19578.37320150716,50.66349127174539
