time,open,high,low,close,Sell,Buy,ATR
2022-03-26T22:00:00+03:00,3118.9614752179787,3123.9,3118,3121.1375,0,0,3128.687703513635
2022-03-26T22:15:00+03:00,3120.0494876089892,3120.4,3115,3117.8624999999997,0,0,3128.6888203004687
2022-03-26T22:30:00+03:00,3118.9559938044945,3118.9559938044945,3113.75,3115.825,0,0,3128.6794586401356
2022-03-26T22:45:00+03:00,3117.390496902247,3121.2,3116.8,3119.0250000000005,0,0,3128.7039525058353
2022-03-26T23:00:00+03:00,3118.2077484511237,3133.15,3118.2077484511237,3126.575,0,0,3128.813083823554
2022-03-26T23:15:00+03:00,3122.391374225562,3144,3122.391374225562,3135.925,0,0,3129.182757375256
2022-03-26T23:30:00+03:00,3129.158187112781,3154.45,3129.158187112781,3144.8875,0,1,3095.0736801701005
2022-03-26T23:45:00+03:00,3137.0228435563904,3146.5,3132.65,3141.8999999999996,0,0,3096.354063835743
2022-03-27T00:00:00+03:00,3139.461421778195,3142.9,3125.15,3134.975,0,0,3096.598067034214
2022-03-27T00:15:00+03:00,3137.2182108890975,3137.2182108890975,3124.3,3127.15,0,0,3096.606210467896
2022-03-27T00:30:00+03:00,3132.1841054445485,3132.1841054445485,3123,3125.9375,0,0,3096.6219421603773
2022-03-27T00:45:00+03:00,3129.0608027222743,3135.95,3127.35,3131.7124999999996,0,0,3100.191331353937
2022-03-27T01:00:00+03:00,3130.386651361137,3139.1,3130.386651361137,3135.7875,0,0,3104.9892371176384
2022-03-27T01:15:00+03:00,3133.0870756805684,3143.75,3133.0870756805684,3138.7375,0,0,3106.8721420682054
2022-03-27T01:30:00+03:00,3135.912287840284,3139.1,3133.8,3136.3749999999995,0,0,3109.981813267936
2022-03-27T01:45:00+03:00,3136.1436439201416,3136.1436439201416,3131,3133.175,0,0,3111.1873291828488
2022-03-27T02:00:00+03:00,3134.659321960071,3138,3131,3133.6875,0,0,3112.146254899088
2022-03-27T02:15:00+03:00,3134.1734109800354,3144,3134,3137.975,0,0,3112.342086433588
2022-03-27T02:30:00+03:00,3136.0742054900174,3142.9,3136.0742054900174,3141.075,0,0,3115.205973136787
2022-03-27T02:45:00+03:00,3138.5746027450086,3146.45,3137.5,3142.25,0,0,3115.353746759278
2022-03-27T03:00:00+03:00,3140.4123013725043,3144.7,3137.8,3140.8250000000003,0,0,3115.4794266147046
2022-03-27T03:15:00+03:00,3140.6186506862523,3140.6186506862523,3134.95,3137.2,0,0,3115.5795071638713
2022-03-27T03:30:00+03:00,3138.909325343126,3144.9,3134,3139.1625000000004,0,0,3115.8278000203854
2022-03-27T03:45:00+03:00,3139.035912671563,3149.95,3139.035912671563,3145.7,0,0,3116.119262201162
2022-03-27T04:00:00+03:00,3142.3679563357814,3153.95,3142.3679563357814,3148,0,0,3116.619534100446
2022-03-27T04:15:00+03:00,3145.183978167891,3149.65,3142.4,3145.125,0,0,3117.0371119364627
2022-03-27T04:30:00+03:00,3145.1544890839455,3145.5,3140,3142.2625,0,0,3117.6926191722378
2022-03-27T04:45:00+03:00,3143.708494541973,3147.5,3140.8,3144.0375000000004,0,0,3119.6786879467722
2022-03-27T05:00:00+03:00,3143.8729972709866,3165.05,3142.15,3154.5625,0,0,3120.6462359902607
2022-03-27T05:15:00+03:00,3149.217748635493,3169,3149.217748635493,3160.9750000000004,0,0,3121.4246206759026
2022-03-27T05:30:00+03:00,3155.0963743177467,3159.35,3151.7,3154.875,0,0,3121.7302653868305
2022-03-27T05:45:00+03:00,3154.9856871588736,3154.9856871588736,3151.15,3152.75,0,0,3122.0278958654517
2022-03-27T06:00:00+03:00,3153.867843579437,3153.867843579437,3146.4,3151.1125,0,0,3122.4631553782383
2022-03-27T06:15:00+03:00,3152.4901717897183,3152.4901717897183,3148.2,3149.7124999999996,0,0,3125.3962578811447
2022-03-27T06:30:00+03:00,3151.101335894859,3151.101335894859,3137.6,3143.5,0,0,3125.883056889784
2022-03-27T06:45:00+03:00,3147.3006679474292,3147.3006679474292,3135.2,3139.8625,0,0,3125.9770073742548
2022-03-27T07:00:00+03:00,3143.5815839737147,3148.2,3139.6,3142.875,0,0,3126.2868862297246
2022-03-27T07:15:00+03:00,3143.2282919868576,3143.2282919868576,3133,3137.4375,0,0,3126.463277651542
2022-03-27T07:30:00+03:00,3140.332895993429,3140.332895993429,3130.9,3133.7875000000004,0,0,3126.6401733190505
2022-03-27T07:45:00+03:00,3137.0601979967146,3138.45,3133.7,3135.7249999999995,0,0,3126.814346570228
2022-03-27T08:00:00+03:00,3136.3925989983572,3143.05,3136.3925989983572,3139.775,0,0,3126.892047201301
2022-03-27T08:15:00+03:00,3138.083799499179,3143.2,3138.083799499179,3142.0625000000005,0,0,3127.081155913511
2022-03-27T08:30:00+03:00,3140.07314974959,3144.25,3140.07314974959,3142.3125,0,0,3127.4336592502887
2022-03-27T08:45:00+03:00,3141.192824874795,3141.45,3136.15,3138.85,0,0,3127.5557692560333
2022-03-27T09:00:00+03:00,3140.0214124373974,3150.25,3136.35,3143.1125,0,0,3127.6506229324814
2022-03-27T09:15:00+03:00,3141.5669562186986,3151.4,3141.5669562186986,3148.975,0,0,3127.83218886766
2022-03-27T09:30:00+03:00,3145.270978109349,3156.4,3144,3149.2749999999996,0,0,3128.0058242349737
2022-03-27T09:45:00+03:00,3147.2729890546743,3147.5,3144.55,3146.3375,0,0,3128.082482315664
2022-03-27T10:00:00+03:00,3146.805244527337,3147.5,3144.4,3146.5,0,0,3128.693440494322
2022-03-27T10:15:00+03:00,3146.6526222636685,3155.45,3145.45,3149.725,0,0,3128.8731516083026
2022-03-27T10:30:00+03:00,3148.188811131834,3152.5,3148.188811131834,3150.7749999999996,0,0,3131.3414569025435
2022-03-27T10:45:00+03:00,3149.481905565917,3155.2,3149.481905565917,3152.5,0,0,3133.0633603273363
2022-03-27T11:00:00+03:00,3150.9909527829586,3157.7,3150.9909527829586,3154.3125,0,0,3133.899558498483
2022-03-27T11:15:00+03:00,3152.6517263914793,3155.7,3145.85,3150.3375,0,0,3134.0878857485145
2022-03-27T11:30:00+03:00,3151.4946131957395,3151.4946131957395,3142.55,3145.4624999999996,0,0,3134.3419300729465
2022-03-27T11:45:00+03:00,3148.4785565978696,3148.4785565978696,3141.7,3143.6000000000004,0,0,3134.646550294066
2022-03-27T12:00:00+03:00,3146.0392782989347,3146.95,3141.05,3143.9625,0,0,3134.6190827934515
2022-03-27T12:15:00+03:00,3145.000889149467,3150,3145.000889149467,3147.4375,0,0,3134.6897049695535
2022-03-27T12:30:00+03:00,3146.2191945747336,3150.4,3146.2191945747336,3148.2,0,0,3134.9357856093193
2022-03-27T12:45:00+03:00,3147.2095972873667,3147.95,3140.15,3144.0499999999997,0,0,3135.0815033642966
2022-03-27T13:00:00+03:00,3145.629798643683,3145.629798643683,3138.25,3141.7124999999996,0,0,3135.2634222556426
2022-03-27T13:15:00+03:00,3143.6711493218413,3143.95,3141,3142.55,0,0,3135.3618362737243
2022-03-27T13:30:00+03:00,3143.110574660921,3143.95,3140.05,3142.4,0,0,3135.465122432999
2022-03-27T13:45:00+03:00,3142.7552873304603,3146.75,3141.95,3144.3999999999996,0,0,3135.52609105618
2022-03-27T14:00:00+03:00,3143.57764366523,3149.3,3143.57764366523,3146.3500000000004,0,0,3135.6108352783067
2022-03-27T14:15:00+03:00,3144.9638218326154,3148,3143.4,3146.3250000000003,0,0,3135.682177676381
2022-03-27T14:30:00+03:00,3145.6444109163076,3148.2,3143.3,3145.4374999999995,0,0,3135.7380112141386
2022-03-27T14:45:00+03:00,3145.540955458154,3145.540955458154,3140.7,3142.9249999999997,0,0,3135.7878105002164
2022-03-27T15:00:00+03:00,3144.232977729077,3146,3140,3142.4125000000004,0,0,3135.7778733091477
2022-03-27T15:15:00+03:00,3143.3227388645387,3143.3227388645387,3132,3137,0,0,3135.5926594858147
2022-03-27T15:30:00+03:00,3140.1613694322696,3140.1613694322696,3133.75,3135.425,0,0,3135.506590630177
2022-03-27T15:45:00+03:00,3137.793184716135,3137.793184716135,3123,3129.7375,0,0,3135.156250269166
2022-03-27T16:00:00+03:00,3133.7653423580678,3134,3124.8,3129.5750000000003,0,0,3134.887574853108
2022-03-27T16:15:00+03:00,3131.670171179034,3139.2,3131.670171179034,3136.35,0,0,3134.786052832316
2022-03-27T16:30:00+03:00,3134.010085589517,3142.8,3134.010085589517,3139.825,0,0,3134.690800674107
2022-03-27T16:45:00+03:00,3136.9175427947584,3144.7,3136.9175427947584,3142.0375,0,0,3134.6586606102596
2022-03-27T17:00:00+03:00,3139.477521397379,3147.5,3139.477521397379,3144.05,0,0,3134.671231072738
2022-03-27T17:15:00+03:00,3141.7637606986896,3147.3,3141.7637606986896,3146.1875,0,0,3134.6851522206834
2022-03-27T17:30:00+03:00,3143.975630349345,3152.65,3143.95,3147.1875,0,0,3134.421344301326
2022-03-27T17:45:00+03:00,3145.5815651746725,3146.95,3142.4,3144.9375,0,0,3134.0183964747175
2022-03-27T18:00:00+03:00,3145.2595325873363,3146,3138.25,3142.1125,0,0,3133.903450392316
2022-03-27T18:15:00+03:00,3143.686016293668,3167.35,3139.95,3152.8125,0,0,3134.4647660824144
2022-03-27T18:30:00+03:00,3148.249258146834,3168,3148.249258146834,3164.2875,0,0,3134.98796373584
2022-03-27T18:45:00+03:00,3156.2683790734172,3175.5,3156.2683790734172,3169.0625,0,0,3135.9910416813905
2022-03-27T19:00:00+03:00,3162.6654395367086,3177.6,3162.6654395367086,3168.0625,0,0,3136.5663096745257
2022-03-27T19:15:00+03:00,3165.3639697683543,3170.2,3162.7,3166.2124999999996,0,0,3136.8872844675525
2022-03-27T19:30:00+03:00,3165.7882348841767,3181.8,3165.7882348841767,3173.825,0,0,3137.5419214897433
2022-03-27T19:45:00+03:00,3169.8066174420883,3184.8,3169.8066174420883,3178.5874999999996,0,0,3138.0981706386983
2022-03-27T20:00:00+03:00,3174.197058721044,3179.6,3171.25,3175.6625,0,0,3138.5600709152454
2022-03-27T20:15:00+03:00,3174.929779360522,3175.05,3170,3172.7124999999996,0,0,3139.5388941032015
2022-03-27T20:30:00+03:00,3173.821139680261,3174,3170,3172.5,0,0,3144.2307738911595
2022-03-27T20:45:00+03:00,3173.1605698401304,3179.8,3172.6,3175.6000000000004,0,0,3146.871533228481
2022-03-27T21:00:00+03:00,3174.3802849200656,3184,3174.3802849200656,3179.6875,0,0,3148.003201197208
2022-03-27T21:15:00+03:00,3177.033892460033,3187.95,3177.033892460033,3182.0875,0,0,3148.346025204861
2022-03-27T21:30:00+03:00,3179.560696230016,3180.25,3174.25,3178.1625,0,0,3148.686550417059
2022-03-27T21:45:00+03:00,3178.861598115008,3178.861598115008,3175.35,3177.125,0,0,3150.8114687071825
2022-03-27T22:00:00+03:00,3177.993299057504,3177.993299057504,3172.7,3174.95,0,0,3151.1925210333648
2022-03-27T22:15:00+03:00,3176.471649528752,3177,3172.7,3174.6,0,0,3152.6902111851477
2022-03-27T22:30:00+03:00,3175.5358247643762,3177,3173,3175.0125,0,0,3154.3284973696714
2022-03-27T22:45:00+03:00,3175.274162382188,3175.274162382188,3170.25,3172.6625,0,0,3154.4312855181465
2022-03-27T23:00:00+03:00,3173.968331191094,3174.9,3169.6,3171.7625,0,0,3154.5621673646924
2022-03-27T23:15:00+03:00,3172.865415595547,3172.865415595547,3160.8,3166.65,0,0,3154.680103445799
2022-03-27T23:30:00+03:00,3169.7577077977735,3260.5,3163.45,3203.9875,0,0,3161.806990993211
2022-03-27T23:45:00+03:00,3186.872603898887,3242.2,3186.872603898887,3231.0375,0,0,3163.763399780102
2022-03-28T00:00:00+03:00,3208.9550519494433,3242.6,3208.9550519494433,3233.1749999999997,0,0,3164.6122026430403
2022-03-28T00:15:00+03:00,3221.0650259747217,3267.2,3221.0650259747217,3249.0375,0,0,3165.933050676799
2022-03-28T00:30:00+03:00,3235.051262987361,3300.7,3235.051262987361,3277.65,0,0,3171.46523009389
2022-03-28T00:45:00+03:00,3256.3506314936803,3297.5,3256.3506314936803,3284.3875000000003,0,0,3173.8710843454855
2022-03-28T01:00:00+03:00,3270.3690657468405,3279.4,3262.3,3272.9375,0,0,3176.1476904152523
2022-03-28T01:15:00+03:00,3271.6532828734203,3288.5,3271.6532828734203,3278.3625,0,0,3177.772233625452
2022-03-28T01:30:00+03:00,3275.0078914367105,3282,3271.05,3276.025,0,0,3185.319390230435
2022-03-28T01:45:00+03:00,3275.5164457183555,3275.5164457183555,3266,3270.2125,0,0,3193.9070421992496
2022-03-28T02:00:00+03:00,3272.864472859178,3275.6,3266.1,3269.4500000000003,0,0,3201.5837449399623
2022-03-28T02:15:00+03:00,3271.157236429589,3288.45,3267.2,3277.5375,0,0,3202.466988354897
2022-03-28T02:30:00+03:00,3274.347368214794,3293.75,3274.347368214794,3287.75,0,0,3207.6503105503216
2022-03-28T02:45:00+03:00,3281.048684107397,3299.1,3281.048684107397,3292.6625000000004,0,0,3211.0454203752865
2022-03-28T03:00:00+03:00,3286.8555920536987,3296.8,3273.35,3286,0,0,3212.0499632849087
2022-03-28T03:15:00+03:00,3286.427796026849,3286.427796026849,3274.05,3278.0000000000005,0,0,3212.3504851121043
2022-03-28T03:30:00+03:00,3282.213898013425,3329.45,3276.85,3293.8,0,0,3216.397646115144
2022-03-28T03:45:00+03:00,3288.0069490067126,3292.2,3281,3288.9375,0,0,3217.7301982769236
2022-03-28T04:00:00+03:00,3288.4722245033563,3303.8,3284,3294.575,0,0,3218.4444154155626
2022-03-28T04:15:00+03:00,3291.523612251678,3305,3291.523612251678,3300.7125,0,0,3221.034475081599
2022-03-28T04:30:00+03:00,3296.118056125839,3301.5,3286.85,3294.625,0,0,3222.5043552592815
2022-03-28T04:45:00+03:00,3295.3715280629194,3295.3715280629194,3287.8,3290.4125000000004,0,0,3228.5592632707157
2022-03-28T05:00:00+03:00,3292.89201403146,3296.75,3291.45,3293.8125,0,0,3236.8676962904424
2022-03-28T05:15:00+03:00,3293.35225701573,3297.7,3291.2,3295.25,0,0,3241.900211183196
2022-03-28T05:30:00+03:00,3294.301128507865,3306.2,3294.301128507865,3300.8500000000004,0,0,3243.725628834597
2022-03-28T05:45:00+03:00,3297.5755642539325,3305.2,3297.5755642539325,3302.6,0,0,3247.148381629815
2022-03-28T06:00:00+03:00,3300.087782126966,3303.95,3299.1,3300.825,0,0,3250.680857274192
2022-03-28T06:15:00+03:00,3300.456391063483,3316.1,3300,3307.2,0,0,3251.420575422011
2022-03-28T06:30:00+03:00,3303.8281955317416,3312.7,3303.8281955317416,3310.8374999999996,0,0,3252.4006289837344
2022-03-28T06:45:00+03:00,3307.3328477658706,3314,3305.7,3309.825,0,0,3255.502650071466
2022-03-28T07:00:00+03:00,3308.578923882935,3310.45,3302.2,3305.625,0,0,3256.5390458638335
2022-03-28T07:15:00+03:00,3307.1019619414674,3307.1019619414674,3297.7,3301.4375,0,0,3257.8934959037833
2022-03-28T07:30:00+03:00,3304.2697309707337,3308.15,3300.75,3303.6375,0,0,3258.801504081796
2022-03-28T07:45:00+03:00,3303.9536154853668,3317,3302.55,3310.1625000000004,0,0,3259.5571801169294
2022-03-28T08:00:00+03:00,3307.0580577426836,3340.3,3307.0580577426836,3326.3875,0,0,3261.5790406150186
2022-03-28T08:15:00+03:00,3316.7227788713417,3334.9,3316.7227788713417,3330.0250000000005,0,0,3262.3540482451745
2022-03-28T08:30:00+03:00,3323.373889435671,3326.8,3317,3322.1125,0,0,3263.0298407461787
2022-03-28T08:45:00+03:00,3322.7431947178356,3326.25,3318.7,3321.3125,0,0,3263.6696227396155
2022-03-28T09:00:00+03:00,3322.027847358918,3326.2,3301.75,3313.1124999999997,0,0,3264.504562321671
2022-03-28T09:15:00+03:00,3317.570173679459,3317.570173679459,3302.7,3308.825,0,0,3265.436329482922
2022-03-28T09:30:00+03:00,3313.1975868397294,3320,3313.1975868397294,3315.55,0,0,3266.176009790841
2022-03-28T09:45:00+03:00,3314.373793419865,3320.9,3312,3316.0125,0,0,3266.7024434603827
2022-03-28T10:00:00+03:00,3315.193146709932,3323,3314.1,3318.8999999999996,0,0,3267.460459925628
2022-03-28T10:15:00+03:00,3317.046573354966,3323,3315.55,3320.75,0,0,3271.8584177420635
2022-03-28T10:30:00+03:00,3318.898286677483,3322,3312.15,3317.325,0,0,3272.3356234742273
2022-03-28T10:45:00+03:00,3318.1116433387415,3321.9,3311.45,3315.9625,0,0,3272.487683688515
2022-03-28T11:00:00+03:00,3317.0370716693706,3317.8,3308.1,3312.7125,0,0,3272.888780612883
2022-03-28T11:15:00+03:00,3314.874785834685,3321.8,3304,3313.45,0,0,3273.2689323871573
2022-03-28T11:30:00+03:00,3314.1623929173425,3322,3314.05,3318.525,0,0,3273.567558769447
2022-03-28T11:45:00+03:00,3316.3436964586713,3323.8,3316.3436964586713,3320.125,0,0,3274.2116494364564
2022-03-28T12:00:00+03:00,3318.2343482293354,3331.9,3318.2343482293354,3324.2375,0,0,3282.3518641776514
2022-03-28T12:15:00+03:00,3321.235924114668,3330,3321.235924114668,3326.1375,0,0,3285.9880869089916
2022-03-28T12:30:00+03:00,3323.686712057334,3332.5,3323.686712057334,3329.55,0,0,3289.7320998983337
2022-03-28T12:45:00+03:00,3326.618356028667,3351.5,3326.618356028667,3336.9125000000004,0,0,3291.2842652526824
2022-03-28T13:00:00+03:00,3331.765428014334,3347.45,3331.765428014334,3339.6499999999996,0,0,3293.076352597365
2022-03-28T13:15:00+03:00,3335.707714007167,3356.05,3335.707714007167,3347.8125000000005,0,0,3294.526620774019
2022-03-28T13:30:00+03:00,3341.7601070035835,3355.85,3337.4,3347.875,0,0,3296.042337436056
2022-03-28T13:45:00+03:00,3344.8175535017917,3348.7,3338.3,3344.5250000000005,0,0,3296.943479563901
2022-03-28T14:00:00+03:00,3344.671276750896,3356.8,3338.7,3346.1000000000004,0,0,3297.829959598188
2022-03-28T14:15:00+03:00,3345.3856383754483,3348.65,3339.85,3344.2875000000004,0,0,3298.3107311504564
2022-03-28T14:30:00+03:00,3344.8365691877243,3355.95,3343.75,3348.1375,0,0,3300.7782782863073
2022-03-28T14:45:00+03:00,3346.487034593862,3346.6,3340.85,3344.375,0,0,3303.8409585825148
2022-03-28T15:00:00+03:00,3345.431017296931,3353,3341.2,3345.4624999999996,0,0,3304.5952516370107
2022-03-28T15:15:00+03:00,3345.446758648465,3345.446758648465,3332.15,3340.0249999999996,0,0,3305.0630478905296
2022-03-28T15:30:00+03:00,3342.7358793242324,3342.8,3328.95,3337.0125,0,0,3305.7670994636346
2022-03-28T15:45:00+03:00,3339.874189662116,3339.874189662116,3329.55,3334.6000000000004,0,0,3306.0127900417974
2022-03-28T16:00:00+03:00,3337.237094831058,3352,3334.35,3343.825,0,0,3308.4862308664597
2022-03-28T16:15:00+03:00,3340.531047415529,3366.55,3340.531047415529,3356.5,0,0,3310.0283487035767
2022-03-28T16:30:00+03:00,3348.5155237077643,3380,3348.5155237077643,3365.95,0,0,3312.3632148068873
2022-03-28T16:45:00+03:00,3357.232761853882,3390,3357.232761853882,3374.4,0,0,3314.1397971882766
2022-03-28T17:00:00+03:00,3365.816380926941,3377.1,3365.816380926941,3372.5375000000004,0,0,3314.9491784603097
2022-03-28T17:15:00+03:00,3369.1769404634706,3373.6,3354.8,3367.8125,0,0,3315.7515304774943
2022-03-28T17:30:00+03:00,3368.4947202317353,3374.85,3365.1,3372.0375,0,0,3317.6039445964407
2022-03-28T17:45:00+03:00,3370.2661101158674,3395.95,3370.2661101158674,3383.15,0,0,3318.639482135572
2022-03-28T18:00:00+03:00,3376.708055057934,3399.6,3374.8,3387.8,0,0,3319.8715365725016
2022-03-28T18:15:00+03:00,3382.254027528967,3398.7,3380.25,3387.8125,0,0,3320.6810661102127
2022-03-28T18:30:00+03:00,3385.0332637644833,3385.0332637644833,3366.2,3376.675,0,0,3321.3138646051866
2022-03-28T18:45:00+03:00,3380.8541318822417,3380.8541318822417,3354.3,3365,0,0,3321.888445191884
2022-03-28T19:00:00+03:00,3372.927065941121,3372.927065941121,3354.3,3358.8750000000005,0,0,3322.1202448384015
2022-03-28T19:15:00+03:00,3365.9010329705607,3365.9010329705607,3332.15,3349.375,0,0,3322.610818705999
2022-03-28T19:30:00+03:00,3357.6380164852803,3361.3,3341.1,3351.2625000000003,0,0,3322.8657133138645
2022-03-28T19:45:00+03:00,3354.4502582426403,3368,3354.4502582426403,3360.75,0,0,3323.133442083459
2022-03-28T20:00:00+03:00,3357.60012912132,3358.7,3345.6,3352.4625,0,0,3323.279628093038
2022-03-28T20:15:00+03:00,3355.03131456066,3363.05,3344.7,3354.3374999999996,0,0,3323.5122584442233
2022-03-28T20:30:00+03:00,3354.6844072803297,3377.5,3354.6844072803297,3368.75,0,0,3324.238462326187
2022-03-28T20:45:00+03:00,3361.717203640165,3388.15,3361.717203640165,3379.175,0,0,3324.6415154212327
2022-03-28T21:00:00+03:00,3370.4461018200827,3389.55,3370.4461018200827,3381.4625,0,0,3325.0952893902013
2022-03-28T21:15:00+03:00,3375.9543009100416,3395,3373,3384.125,0,0,3325.727720972999
2022-03-28T21:30:00+03:00,3380.039650455021,3420.85,3380.039650455021,3399.475,0,0,3327.651900635849
2022-03-28T21:45:00+03:00,3389.7573252275106,3420,3389.7573252275106,3409.4624999999996,0,0,3329.6931329187855
2022-03-28T22:00:00+03:00,3399.609912613755,3422.2,3399.609912613755,3412.05,0,0,3330.663985266958
2022-03-28T22:15:00+03:00,3405.8299563068776,3425.5,3405.8299563068776,3415.425,0,0,3336.010519194656
2022-03-28T22:30:00+03:00,3410.627478153439,3430.25,3410.627478153439,3420.8500000000004,0,0,3343.0893107009015
2022-03-28T22:45:00+03:00,3415.73873907672,3419.15,3394.15,3409.7125,0,0,3343.8124787620422
2022-03-28T23:00:00+03:00,3412.7256195383598,3412.7256195383598,3396.55,3403.4749999999995,0,0,3344.287839953282
2022-03-28T23:15:00+03:00,3408.1003097691796,3409.8,3398.05,3403.7000000000003,0,0,3346.2069199830557
2022-03-28T23:30:00+03:00,3405.90015488459,3412.8,3405.45,3408.2500000000005,0,0,3355.631160177748
2022-03-28T23:45:00+03:00,3407.075077442295,3415,3407.075077442295,3411.3625,0,0,3363.0692775487987
2022-03-29T00:00:00+03:00,3409.2187887211476,3423,3405,3411.575,0,0,3363.4917324116595
2022-03-29T00:15:00+03:00,3410.3968943605737,3410.3968943605737,3388.55,3397.2875,0,0,3363.8232763242095
2022-03-29T00:30:00+03:00,3403.842197180287,3403.842197180287,3355.85,3379.0750000000003,0,0,3364.1346754077567
2022-03-29T00:45:00+03:00,3391.4585985901435,3391.4585985901435,3361.8,3376.2875000000004,0,0,3364.261864420936
2022-03-29T01:00:00+03:00,3383.8730492950717,3383.8730492950717,3361.75,3374.4125,0,0,3364.4599783439253
2022-03-29T01:15:00+03:00,3379.1427746475356,3387.85,3374.4,3380.7625,0,0,3365.0963352048075
2022-03-29T01:30:00+03:00,3379.9526373237677,3386.95,3379.9526373237677,3383.7250000000004,0,0,3365.5248082194476
2022-03-29T01:45:00+03:00,3381.838818661884,3384.1,3367.85,3376.2375,0,0,3365.967124218407
2022-03-29T02:00:00+03:00,3379.038159330942,3379.038159330942,3355.45,3365.3875,0,0,3366.1049439000626
2022-03-29T02:15:00+03:00,3372.212829665471,3372.212829665471,3334.75,3352.7125,1,0,3421.682547872072
2022-03-29T02:30:00+03:00,3362.4626648327358,3362.4626648327358,3341.55,3350.5625,0,0,3417.4817755001313
2022-03-29T02:45:00+03:00,3356.512582416368,3356.512582416368,3308.85,3337.7375,0,0,3416.676602999274
2022-03-29T03:00:00+03:00,3347.125041208184,3349.25,3329.8,3339.0499999999997,0,0,3416.3323977515506
2022-03-29T03:15:00+03:00,3343.087520604092,3359.35,3342.9,3351.35,0,0,3416.2802521391973
2022-03-29T03:30:00+03:00,3347.2187603020457,3367.5,3347.2187603020457,3361.9125000000004,0,0,3416.293899455496
2022-03-29T03:45:00+03:00,3354.565630151023,3376.7,3354.565630151023,3365.95,0,0,3416.4463632371007
2022-03-29T04:00:00+03:00,3360.2578150755116,3368.4,3357.85,3364.275,0,0,3412.567497930667
2022-03-29T04:15:00+03:00,3362.266407537756,3373.35,3361.05,3369.025,0,0,3410.082235588974
